ZIP Code,Country,NUTS 0,NUTS 1,NUTS 2,NUTS 3,NUTS 3 Name,CDD_2024,CDD_45_pa,CDD_85_pa,HDD_2024,HDD_45_pa,HDD_85_pa
AT2491,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7000,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7011,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7012,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7013,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7020,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7021,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7022,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7023,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7024,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7031,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7032,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7033,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7034,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7035,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7041,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7042,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7051,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7052,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7053,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7061,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7062,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7063,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7064,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7071,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7072,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7081,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7082,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7083,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7091,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7092,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7093,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7100,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7111,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7121,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7122,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7123,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7131,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7132,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7141,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7142,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7143,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7151,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7152,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7161,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7162,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7163,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7201,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7202,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7203,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7210,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7212,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7221,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7222,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7223,Austria,AT,AT1,AT11,AT112,Nordburgenland,231.21,1.15090277777833,1.389930555555,2220.03,-4.11493055555,-6.07416666666665
AT7400,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7410,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7411,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7412,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7422,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7423,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7431,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7432,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7433,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7434,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7435,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7461,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7463,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7464,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7471,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7472,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7473,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7474,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7501,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7503,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7511,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7512,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7521,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7522,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7531,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7532,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7533,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7534,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7535,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7536,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7537,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7540,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7542,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7543,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7544,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7551,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7552,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7561,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7562,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7563,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7564,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7571,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT7572,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT8380,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT8382,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT8383,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT8384,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT8385,Austria,AT,AT1,AT11,AT113,Südburgenland,130.49,1.00107843137333,1.19745098039167,2458.22,-4.23019607843332,-6.20480392156667
AT3122,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3214,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3221,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3232,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3233,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3240,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3241,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3242,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3243,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3244,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3250,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3251,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3252,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3253,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3254,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3261,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3262,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3263,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3264,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3270,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3281,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3282,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3283,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3291,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3292,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3293,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3294,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3295,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3300,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3304,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3311,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3312,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3313,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3314,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3321,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3322,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3323,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3324,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
AT3325,Austria,AT,AT1,AT12,AT121,Mostviertel-Eisenwurzen,98.77,0.529837398373333,0.664146341463332,2589.38,-4.26097560975,-6.43512195121665
